file,gt,emotion_before,prob_before,emotion_after,prob_after
sad/sad_1411.jpg,sad,sad,0.6784,sad,0.8013
sad/sad_1431.jpg,sad,sad,0.9707,sad,0.997
sad/sad_1432.jpg,sad,neutral,0.8658,angry,0.4109
sad/sad_1461.jpg,sad,fear,0.8525,fear,0.9429
sad/sad_1464.jpg,sad,sad,0.9829,sad,0.9992
sad/sad_1468.jpg,sad,sad,0.987,sad,0.9651
sad/sad_1481.jpg,sad,neutral,0.7867,neutral,0.7689
sad/sad_1485.jpg,sad,sad,0.4975,neutral,0.861
surprise/surprise_0038.jpg,surprise,surprise,0.9819,surprise,0.7424
surprise/surprise_0051.jpg,surprise,fear,0.6135,fear,0.8476
surprise/surprise_0052.jpg,surprise,neutral,0.6391,fear,0.8756
surprise/surprise_0076.jpg,surprise,surprise,0.7979,neutral,0.4727
surprise/surprise_0111.jpg,surprise,surprise,0.9013,surprise,0.4064
surprise/surprise_0126.jpg,surprise,neutral,0.6826,sad,0.6954
surprise/surprise_0130.jpg,surprise,surprise,0.7589,surprise,0.4844
surprise/surprise_0178.jpg,surprise,surprise,0.5545,fear,0.8694
surprise/surprise_0189.jpg,surprise,surprise,0.8923,fear,0.5158
surprise/surprise_0206.jpg,surprise,angry,0.8868,angry,0.6572
surprise/surprise_0266.jpg,surprise,sad,0.7495,sad,0.8524
surprise/surprise_0282.jpg,surprise,surprise,0.6645,fear,0.6991
surprise/surprise_0291.jpg,surprise,surprise,0.9634,fear,0.9105
surprise/surprise_0313.jpg,surprise,angry,0.847,surprise,0.5137
surprise/surprise_0332.jpg,surprise,surprise,0.5843,fear,0.5611
surprise/surprise_0377.jpg,surprise,surprise,0.7448,surprise,0.9398
surprise/surprise_0384.jpg,surprise,surprise,0.5611,fear,0.356
surprise/surprise_0390.jpg,surprise,surprise,0.9451,fear,0.4983
surprise/surprise_0405.jpg,surprise,surprise,0.4749,neutral,0.8506
surprise/surprise_0409.jpg,surprise,sad,0.8778,sad,0.9956
surprise/surprise_0423.jpg,surprise,surprise,0.761,sad,0.768
surprise/surprise_0443.jpg,surprise,surprise,0.981,surprise,0.9858
surprise/surprise_0462.jpg,surprise,surprise,0.7143,neutral,0.3373
surprise/surprise_0482.jpg,surprise,sad,0.9718,sad,0.9596
surprise/surprise_0503.jpg,surprise,surprise,0.8987,fear,0.5301
surprise/surprise_0508.jpg,surprise,surprise,0.9281,surprise,0.7814
surprise/surprise_0514.jpg,surprise,surprise,0.724,neutral,0.8413
surprise/surprise_0525.jpg,surprise,fear,0.7858,fear,0.7198
surprise/surprise_0646.jpg,surprise,surprise,0.6733,fear,0.6806
surprise/surprise_0696.jpg,surprise,angry,0.6622,fear,0.5846
surprise/surprise_0704.jpg,surprise,surprise,0.9197,surprise,0.3977
surprise/surprise_0707.jpg,surprise,angry,0.8081,fear,0.9141
surprise/surprise_0715.jpg,surprise,surprise,0.9433,surprise,0.976
surprise/surprise_0769.jpg,surprise,surprise,0.9987,surprise,0.9984
surprise/surprise_0807.jpg,surprise,neutral,0.8704,neutral,0.8136
surprise/surprise_0824.jpg,surprise,surprise,0.9468,surprise,0.539
surprise/surprise_0863.jpg,surprise,sad,0.7218,sad,0.6489
surprise/surprise_0875.jpg,surprise,surprise,0.7608,fear,0.5744
surprise/surprise_0876.jpg,surprise,sad,0.2987,neutral,0.3644
surprise/surprise_0887.jpg,surprise,surprise,0.5933,surprise,0.4421
surprise/surprise_0892.jpg,surprise,surprise,0.9655,surprise,0.9474
surprise/surprise_0952.jpg,surprise,fear,0.6268,fear,0.6081
surprise/surprise_0954.jpg,surprise,surprise,0.954,surprise,0.6216
surprise/surprise_0991.jpg,surprise,fear,0.7594,sad,0.7005
surprise/surprise_1016.jpg,surprise,surprise,0.7113,fear,0.4555
surprise/surprise_1029.jpg,surprise,surprise,0.884,surprise,0.944
surprise/surprise_1034.jpg,surprise,angry,0.8475,sad,0.896
surprise/surprise_1050.jpg,surprise,angry,0.4468,surprise,0.7795
surprise/surprise_1083.jpg,surprise,neutral,0.4704,neutral,0.642
surprise/surprise_1112.jpg,surprise,fear,0.3719,fear,0.7135
surprise/surprise_1121.jpg,surprise,surprise,0.9773,surprise,0.7283
surprise/surprise_1122.jpg,surprise,surprise,0.5417,fear,0.9414
surprise/surprise_1126.jpg,surprise,angry,0.7967,fear,0.8749
surprise/surprise_1133.jpg,surprise,surprise,0.9927,surprise,0.9505
surprise/surprise_1135.jpg,surprise,surprise,0.9967,surprise,0.8374
surprise/surprise_1185.jpg,surprise,surprise,0.9861,surprise,0.9548
surprise/surprise_1187.jpg,surprise,angry,0.9242,fear,0.7326
surprise/surprise_1191.jpg,surprise,surprise,0.7506,sad,0.5253
surprise/surprise_1207.jpg,surprise,sad,0.4234,fear,0.7495
surprise/surprise_1238.jpg,surprise,surprise,0.6346,fear,0.4561
surprise/surprise_1269.jpg,surprise,surprise,0.639,fear,0.5399
surprise/surprise_1274.jpg,surprise,surprise,0.7322,surprise,0.7472
surprise/surprise_1292.jpg,surprise,surprise,0.836,surprise,0.6187
surprise/surprise_1302.jpg,surprise,fear,0.6497,fear,0.8333
surprise/surprise_1312.jpg,surprise,surprise,0.6318,fear,0.5561
surprise/surprise_1434.jpg,surprise,surprise,0.9781,surprise,0.7775
surprise/surprise_1444.jpg,surprise,surprise,0.7564,neutral,0.4253
surprise/surprise_1479.jpg,surprise,surprise,0.6917,fear,0.8017
surprise/surprise_1514.jpg,surprise,surprise,0.3734,fear,0.666
surprise/surprise_1555.jpg,surprise,sad,0.6414,neutral,0.6743
surprise/surprise_1564.jpg,surprise,surprise,0.4673,fear,0.5179
